form,rank,lemma,group_id,method
meteoriteneinschläge,99329,meteoriteneinschläge,meteoriteneinschläge,ungrouped
panspermie,99330,panspermie,panspermie,ungrouped
glücksfälle,99331,glücksfälle,glücksfälle,ungrouped
spritzschutzdeckel,99332,spritzschutzdeckel,spritzschutzdeckel,ungrouped
lebkuchenmann,99333,lebkuchenmann,lebkuchenmann,ungrouped
supergehirn,99334,supergehirn,supergehirn,ungrouped
superhirn,99335,superhirn,superhirn,ungrouped
findiges,99336,findiges,findiges,ungrouped
universalschlüssel,99337,universalschlüssel,universalschlüssel,ungrouped
strapaziös,99338,strapaziös,strapaziös,ungrouped
tropisch,99339,tropisch,tropisch,ungrouped
hirnmasse,99340,hirnmasse,hirnmasse,ungrouped
hochintellektuell,99341,hochintellektuell,hochintellektuell,ungrouped
hetäre,99342,hetäre,hetäre,ungrouped
seidenteppich,99343,seidenteppich,seidenteppich,ungrouped
schmökere,99344,schmöker,schmöker,declension
zeitverwaltung,99345,zeitverwaltung,zeitverwaltung,ungrouped
resistenz,99346,resistenz,resistenz,ungrouped
fleischgerichtes,99347,fleischgericht,fleischgericht,declension
traumfigur,99348,traumfigur,traumfigur,ungrouped
bewusstseinsschwelle,99349,bewusstseinsschwelle,bewusstseinsschwelle,ungrouped
registrierten,99350,registriert,registriert,declension
jodelst,99351,jodelst,jodelst,ungrouped
quasselte,99352,quasselt,quasselt,declension
mampf,99353,mampf,mampf,ungrouped
froschgrünen,99354,froschgrünen,froschgrünen,ungrouped
bananengelbe,99355,bananengelbe,bananengelbe,ungrouped
achtundsechzigjährigen,99356,achtundsechzigjährigen,achtundsechzigjährigen,ungrouped
spielautomatenabhängigen,99357,spielautomatenabhängigen,spielautomatenabhängigen,ungrouped
lateinvokabeln,99358,lateinvokabeln,lateinvokabeln,ungrouped
untergehe,99359,untergehen,untergehen,verb
weltreichen,99360,weltreich,weltreich,declension
hitachi,99361,hitachi,hitachi,ungrouped
prachtvoll,99362,prachtvoll,prachtvoll,ungrouped
gelbtöne,99363,gelbtöne,gelbtöne,ungrouped
hemdfarbe,99364,hemdfarbe,hemdfarbe,ungrouped
gezüchtete,99365,gezüchtet,gezüchtet,declension
umgefärbt,99366,umgefärbt,umgefärbt,ungrouped
rotton,99367,rotton,rotton,ungrouped
bewässerten,99368,bewässert,bewässert,declension
blumenhandlung,99369,blumenhandlung,blumenhandlung,ungrouped
blumenblüte,99370,blumenblüte,blumenblüte,ungrouped
lilafarbenen,99371,lilafarbenen,lilafarbenen,ungrouped
brettspiels,99372,brettspiel,brettspiel,plural
viersprachig,99373,viersprachig,viersprachig,ungrouped
monokulturell,99374,monokulturell,monokulturell,ungrouped
kupferpfennige,99375,kupferpfennige,kupferpfennige,ungrouped
anschauten,99376,anschaut,anschaut,declension
sechsundsiebzig,99377,sechsundsiebzig,sechsundsiebzig,ungrouped
leitsatz,99378,leitsatz,leitsatz,ungrouped
kärglich,99379,kärglich,kärglich,ungrouped
trällerte,99380,trällert,trällert,declension
oleander,99381,oleander,oleander,ungrouped
demoskopen,99382,demoskopen,demoskopen,ungrouped
feststellst,99383,feststellen,feststellen,verb
optimum,99384,optimum,optimum,ungrouped
scherst,99385,scherst,scherst,ungrouped
rackern,99386,rackern,rackern,ungrouped
hauptdarstellers,99387,hauptdarsteller,hauptdarsteller,plural
sekräterin,99388,sekräterin,sekräterin,ungrouped
säusel,99389,säusel,säusel,ungrouped
sommermärchen,99390,sommermärchen,sommermärchen,ungrouped
missvergnügungen,99391,missvergnügungen,missvergnügungen,ungrouped
korsette,99392,korsett,korsett,declension
mingvase,99393,mingvase,mingvase,ungrouped
lieblingskapuzenpulli,99394,lieblingskapuzenpulli,lieblingskapuzenpulli,ungrouped
kapitalist,99395,kapitalist,kapitalist,ungrouped
lostanzen,99396,lostanzen,lostanzen,ungrouped
blumenzüchter,99397,blumenzüchter,blumenzüchter,ungrouped
allerzeit,99398,allerzeit,allerzeit,ungrouped
zeiträumen,99399,zeiträumen,zeiträumen,ungrouped
geringgeschätzt,99400,geringgeschätzt,geringgeschätzt,ungrouped
kontexten,99401,kontext,kontext,declension
allzweckmittel,99402,allzweckmittel,allzweckmittel,ungrouped
ausschließlichen,99403,ausschließlich,ausschließlich,declension
zweckentfremdung,99404,zweckentfremdung,zweckentfremdung,ungrouped
aschehaufen,99405,aschehaufen,aschehaufen,ungrouped
kurzfassen,99406,kurzfassen,kurzfassen,ungrouped
legitimation,99407,legitimation,legitimation,ungrouped
nachgeplappert,99408,nachgeplappert,nachgeplappert,ungrouped
rigoletto,99409,rigoletto,rigoletto,ungrouped
dienstboten,99410,dienstboten,dienstboten,ungrouped
vorherbestimmung,99411,vorherbestimmung,vorherbestimmung,ungrouped
fortunas,99412,fortuna,fortuna,plural
popelmann,99413,popelmann,popelmann,ungrouped
schulkameradinnen,99414,schulkameradinnen,schulkameradinnen,ungrouped
apollos,99415,apollo,apollo,plural
sprachmuseums,99416,sprachmuseums,sprachmuseums,ungrouped
prachtstücke,99417,prachtstücke,prachtstücke,ungrouped
schmelzpunkt,99418,schmelzpunkt,schmelzpunkt,ungrouped
kaltherzige,99419,kaltherzig,kaltherzig,declension
double,99420,double,double,ungrouped
stimulans,99421,stimulans,stimulans,ungrouped
umseitig,99422,umseitig,umseitig,ungrouped
weitertrainieren,99423,weitertrainieren,weitertrainieren,ungrouped
esskultur,99424,esskultur,esskultur,ungrouped
handliches,99425,handlich,handlich,declension
schnäuzt,99426,schnäuzt,schnäuzt,ungrouped
ansichtsexemplar,99427,ansichtsexemplar,ansichtsexemplar,ungrouped
rippenstoß,99428,rippenstoß,rippenstoß,ungrouped
netscape,99429,netscape,netscape,ungrouped
navigator,99430,navigator,navigator,ungrouped
hantierst,99431,hantierst,hantierst,ungrouped
fremdheilung,99432,fremdheilung,fremdheilung,ungrouped
vierundsiebzigsten,99433,vierundsiebzigsten,vierundsiebzigsten,ungrouped
westberliner,99434,westberlin,westberlin,declension
mohammeds,99435,mohammed,mohammed,plural
herbeiführte,99436,herbeiführt,herbeiführt,declension
zerreden,99437,zerreden,zerreden,ungrouped
portemonnaies,99438,portemonnaie,portemonnaie,plural
kessler,99439,kessler,kessler,ungrouped
zurechtgewiesene,99440,zurechtgewiesen,zurechtgewiesen,declension
verscheuchten,99441,verscheucht,verscheucht,declension
himmelblaues,99442,himmelblau,himmelblau,declension
etabliere,99443,etabliere,etabliere,ungrouped
würg,99444,würg,würg,ungrouped
paprikapflänzchen,99445,paprikapflänzchen,paprikapflänzchen,ungrouped
verhärten,99446,verhärten,verhärten,ungrouped
familienwiedervereinigung,99447,familienwiedervereinigung,familienwiedervereinigung,ungrouped
geduldigem,99448,geduldig,geduldig,declension
blaut,99449,blaut,blaut,ungrouped
kraftstrotzend,99450,kraftstrotzend,kraftstrotzend,ungrouped
bedarfsartikel,99451,bedarfsartikel,bedarfsartikel,ungrouped
verköstigt,99452,verköstigt,verköstigt,ungrouped
geteilten,99453,geteilt,geteilt,declension
frauentrupp,99454,frauentrupp,frauentrupp,ungrouped
angeödet,99455,angeödet,angeödet,ungrouped
sommerartikel,99456,sommerartikel,sommerartikel,ungrouped
wells,99457,wells,wells,ungrouped
vielehe,99458,vielehe,vielehe,ungrouped
polygamist,99459,polygamist,polygamist,ungrouped
beleidungen,99460,beleidungen,beleidungen,ungrouped
isolationistische,99461,isolationistische,isolationistische,ungrouped
abschottungspolitik,99462,abschottungspolitik,abschottungspolitik,ungrouped
machtloser,99463,machtlos,machtlos,declension
turteltauben,99464,turteltauben,turteltauben,ungrouped
rotdrossel,99465,rotdrossel,rotdrossel,ungrouped
weißdornbeeren,99466,weißdornbeeren,weißdornbeeren,ungrouped
zusammengekniffene,99467,zusammengekniffene,zusammengekniffene,ungrouped
unspielbar,99468,unspielbar,unspielbar,ungrouped
blechbläser,99469,blechbläser,blechbläser,ungrouped
tiefkühlgemüse,99470,tiefkühlgemüse,tiefkühlgemüse,ungrouped
smaragdgrüne,99471,smaragdgrün,smaragdgrün,declension
rubinrot,99472,rubinrot,rubinrot,ungrouped
getünchten,99473,getüncht,getüncht,declension
weibs,99474,weib,weib,plural
einweiht,99475,einweiht,einweiht,ungrouped
impraktikabel,99476,impraktikabel,impraktikabel,ungrouped
zufriert,99477,zufriert,zufriert,ungrouped
konvoi,99478,konvoi,konvoi,ungrouped
olivgrüner,99479,olivgrün,olivgrün,declension
militärfahrzeuge,99480,militärfahrzeug,militärfahrzeug,declension
reiseutensilien,99481,reiseutensilien,reiseutensilien,ungrouped
blumenzeit,99482,blumenzeit,blumenzeit,ungrouped
bukett,99483,bukett,bukett,ungrouped
orchideenarten,99484,orchideenarten,orchideenarten,ungrouped
blumenspezies,99485,blumenspezies,blumenspezies,ungrouped
kleiderfarbe,99486,kleiderfarbe,kleiderfarbe,ungrouped
grauschleier,99487,grauschleier,grauschleier,ungrouped
hierhergelangt,99488,hierhergelangt,hierhergelangt,ungrouped
merriam,99489,merriam,merriam,ungrouped
sapiosexual,99490,sapiosexual,sapiosexual,ungrouped
bode,99491,bode,bode,ungrouped
spreeinsel,99492,spreeinsel,spreeinsel,ungrouped
dinosaurierfußspuren,99493,dinosaurierfußspuren,dinosaurierfußspuren,ungrouped
westaustralien,99494,westaustralien,westaustralien,ungrouped
conchitas,99495,conchita,conchita,plural
höflichsten,99496,höflichst,höflichst,declension
vernächlässigung,99497,vernächlässigung,vernächlässigung,ungrouped
fertiggebaut,99498,fertiggebaut,fertiggebaut,ungrouped
slawischer,99499,slawischer,slawischer,ungrouped
teufelin,99500,teufelin,teufelin,ungrouped
heiligsten,99501,heiligsten,heiligsten,ungrouped
cordhose,99502,cordhose,cordhose,ungrouped
selbstverdienten,99503,selbstverdienten,selbstverdienten,ungrouped
fadenscheinig,99504,fadenscheinig,fadenscheinig,ungrouped
vertrödelst,99505,vertrödelst,vertrödelst,ungrouped
blumenwiese,99506,blumenwiese,blumenwiese,ungrouped
blumenpark,99507,blumenpark,blumenpark,ungrouped
fangnetz,99508,fangnetz,fangnetz,ungrouped
blätterteppich,99509,blätterteppich,blätterteppich,ungrouped
gamacht,99510,gamacht,gamacht,ungrouped
seniorinnen,99511,seniorinnen,seniorinnen,ungrouped
selbstschutz,99512,selbstschutz,selbstschutz,ungrouped
sprühfarbe,99513,sprühfarbe,sprühfarbe,ungrouped
bananenschalen,99514,bananenschalen,bananenschalen,ungrouped
grenzschutz,99515,grenzschutz,grenzschutz,ungrouped
burgwänden,99516,burgwänden,burgwänden,ungrouped
regenschutz,99517,regenschutz,regenschutz,ungrouped
sicherheitstruppe,99518,sicherheitstruppe,sicherheitstruppe,ungrouped
alarmgesichertes,99519,alarmgesichertes,alarmgesichertes,ungrouped
hautschuppen,99520,hautschuppen,hautschuppen,ungrouped
seelischer,99521,seelisch,seelisch,declension
vorratsdatenspeicherung,99522,vorratsdatenspeicherung,vorratsdatenspeicherung,ungrouped
zebrafell,99523,zebrafell,zebrafell,ungrouped
neoptolemos,99524,neoptolemos,neoptolemos,ungrouped
getreidesprossen,99525,getreidesprossen,getreidesprossen,ungrouped
backten,99526,backt,backt,declension
tunken,99527,tunken,tunken,ungrouped
aufgetafelt,99528,aufgetafelt,aufgetafelt,ungrouped
eisfeldern,99529,eisfeldern,eisfeldern,ungrouped
zwillingschwester,99530,zwillingschwester,zwillingschwester,ungrouped
brrrr,99531,brrrr,brrrr,ungrouped
schmucklose,99532,schmucklos,schmucklos,declension
einlasskontrolleur,99533,einlasskontrolleur,einlasskontrolleur,ungrouped
kodava,99534,kodava,kodava,ungrouped
plädoyer,99535,plädoyer,plädoyer,ungrouped
wesensgleich,99536,wesensgleich,wesensgleich,ungrouped
equivalent,99537,equivalent,equivalent,ungrouped
leistungsstärke,99538,leistungsstärke,leistungsstärke,ungrouped
äffin,99539,äffin,äffin,ungrouped
lackaffe,99540,lackaffe,lackaffe,ungrouped
lolli,99541,lolli,lolli,ungrouped
faltfächer,99542,faltfächer,faltfächer,ungrouped
führungskönnen,99543,führungskönnen,führungskönnen,ungrouped
harbour,99544,harbour,harbour,ungrouped
zerkleinert,99545,zerkleinert,zerkleinert,ungrouped
famlienzusammenkunft,99546,famlienzusammenkunft,famlienzusammenkunft,ungrouped
familienzusammenkunft,99547,familienzusammenkunft,familienzusammenkunft,ungrouped
aeronauten,99548,aeronauten,aeronauten,ungrouped
ununterscheidbar,99549,ununterscheidbar,ununterscheidbar,ungrouped
wurzelstock,99550,wurzelstock,wurzelstock,ungrouped
knutschten,99551,knutscht,knutscht,declension
peinige,99552,peinige,peinige,ungrouped
patrizia,99553,patrizia,patrizia,ungrouped
lohnuntergrenze,99554,lohnuntergrenze,lohnuntergrenze,ungrouped
charaktermerkmal,99555,charaktermerkmal,charaktermerkmal,ungrouped
bekriegende,99556,bekriegende,bekriegende,ungrouped
galeerenstrafe,99557,galeerenstrafe,galeerenstrafe,ungrouped
korallenart,99558,korallenart,korallenart,ungrouped
titularprofessoren,99559,titularprofessoren,titularprofessoren,ungrouped
unverlangt,99560,unverlangt,unverlangt,ungrouped
eingesandte,99561,eingesandt,eingesandt,declension
bruderduo,99562,bruderduo,bruderduo,ungrouped
kämpferischen,99563,kämpferisch,kämpferisch,declension
kapitalanlagen,99564,kapitalanlagen,kapitalanlagen,ungrouped
schleckerei,99565,schleckerei,schleckerei,ungrouped
geisteswissenschaft,99566,geisteswissenschaft,geisteswissenschaft,ungrouped
nachrichtenmoderatorin,99567,nachrichtenmoderatorin,nachrichtenmoderatorin,ungrouped
jihan,99568,jihan,jihan,ungrouped
apita,99569,apita,apita,ungrouped
tiefschlafs,99570,tiefschlafs,tiefschlafs,ungrouped
frauenfeindliche,99571,frauenfeindlich,frauenfeindlich,declension
geparde,99572,gepard,gepard,declension
fregatte,99573,fregatte,fregatte,ungrouped
gondelt,99574,gondelt,gondelt,ungrouped
ngos,99575,ngo,ngo,plural
menschenschleusern,99576,menschenschleusern,menschenschleusern,ungrouped
französischschnellkurs,99577,französischschnellkurs,französischschnellkurs,ungrouped
seejungfrau,99578,seejungfrau,seejungfrau,ungrouped
handelsbilanzdefizite,99579,handelsbilanzdefizit,handelsbilanzdefizit,declension
handelsbilanzdefizit,99580,handelsbilanzdefizit,handelsbilanzdefizit,ungrouped
männerbunds,99581,männerbunds,männerbunds,ungrouped
xiaodings,99582,xiaodings,xiaodings,ungrouped
filmleinwand,99583,filmleinwand,filmleinwand,ungrouped
museumsbesuchern,99584,museumsbesuchern,museumsbesuchern,ungrouped
nektars,99585,nektar,nektar,plural
gefängnisleitung,99586,gefängnisleitung,gefängnisleitung,ungrouped
einzelzelle,99587,einzelzelle,einzelzelle,ungrouped
blütenstempel,99588,blütenstempel,blütenstempel,ungrouped
simpson,99589,simpson,simpson,ungrouped
giro,99590,giro,giro,ungrouped
italia,99591,italia,italia,ungrouped
vuelta,99592,vuelta,vuelta,ungrouped
sarkophage,99593,sarkophag,sarkophag,declension
luxusreisezüge,99594,luxusreisezüge,luxusreisezüge,ungrouped
luxuspersonenzug,99595,luxuspersonenzug,luxuspersonenzug,ungrouped
maulbeerspinner,99596,maulbeerspinner,maulbeerspinner,ungrouped
seidenproduktion,99597,seidenproduktion,seidenproduktion,ungrouped
guion,99598,guion,guion,ungrouped
bluford,99599,bluford,bluford,ungrouped
dachfirst,99600,dachfirst,dachfirst,ungrouped
defendieren,99601,defendieren,defendieren,ungrouped
defendieret,99602,defendieret,defendieret,ungrouped
sawizkaja,99603,sawizkaja,sawizkaja,ungrouped
säh,99604,säh,säh,ungrouped
verklären,99605,verklären,verklären,ungrouped
götterkind,99606,götterkind,götterkind,ungrouped
walkie,99607,walkie,walkie,ungrouped
talkie,99608,talkie,talkie,ungrouped
grabruhe,99609,grabruhe,grabruhe,ungrouped
flüchen,99610,flüchen,flüchen,ungrouped
hellsichtig,99611,hellsichtig,hellsichtig,ungrouped
piff,99612,piff,piff,ungrouped
gesinnungsbrüder,99613,gesinnungsbrüder,gesinnungsbrüder,ungrouped
weiträumige,99614,weiträumig,weiträumig,declension
nedelta,99615,nedelta,nedelta,ungrouped
feuchtgebiet,99616,feuchtgebiet,feuchtgebiet,ungrouped
reitpferde,99617,reitpferd,reitpferd,declension
names,99618,nam,nam,declension
vermählen,99619,vermählen,vermählen,ungrouped
lupenreiner,99620,lupenreiner,lupenreiner,ungrouped
lupenreinen,99621,lupenreinen,lupenreinen,ungrouped
hifi,99622,hifi,hifi,ungrouped
flüchtigeres,99623,flüchtiger,flüchtiger,declension
ewigeres,99624,ewiger,ewiger,declension
liebgewinnen,99625,liebgewinnen,liebgewinnen,ungrouped
maulheld,99626,maulheld,maulheld,ungrouped
wonnigen,99627,wonnigen,wonnigen,ungrouped
qualitätsüberwachung,99628,qualitätsüberwachung,qualitätsüberwachung,ungrouped
begangener,99629,begangen,begangen,declension
produktionsstufen,99630,produktionsstufen,produktionsstufen,ungrouped
kaiserwort,99631,kaiserwort,kaiserwort,ungrouped
dreh'n,99632,dreh'n,dreh'n,ungrouped
deuteln,99633,deuteln,deuteln,ungrouped
unverholenes,99634,unverholenes,unverholenes,ungrouped
bekocht,99635,bekocht,bekocht,ungrouped
wahlsprache,99636,wahlsprache,wahlsprache,ungrouped
herzensfreund,99637,herzensfreund,herzensfreund,ungrouped
trödeleien,99638,trödeleien,trödeleien,ungrouped
lebenstage,99639,lebenstage,lebenstage,ungrouped
rasenplatz,99640,rasenplatz,rasenplatz,ungrouped
polster,99641,polster,polster,ungrouped
schönstem,99642,schönstem,schönstem,ungrouped
staubmilben,99643,staubmilben,staubmilben,ungrouped
hautresten,99644,hautresten,hautresten,ungrouped
soo,99645,soo,soo,ungrouped
lehrmaterialien,99646,lehrmaterialien,lehrmaterialien,ungrouped
vernachlässigtes,99647,vernachlässigt,vernachlässigt,declension
schokogetränk,99648,schokogetränk,schokogetränk,ungrouped
personenkraftwagen,99649,personenkraftwagen,personenkraftwagen,ungrouped
bandmitglieder,99650,bandmitglieder,bandmitglieder,ungrouped
hauptmast,99651,hauptmast,hauptmast,ungrouped
verkleckert,99652,verkleckert,verkleckert,ungrouped
spaltwerkzeuge,99653,spaltwerkzeuge,spaltwerkzeuge,ungrouped
nachttopf,99654,nachttopf,nachttopf,ungrouped
susannes,99655,susanne,susanne,plural
klohäuschen,99656,klohäuschen,klohäuschen,ungrouped
entsorgten,99657,entsorgt,entsorgt,declension
schaumschlägerei,99658,schaumschlägerei,schaumschlägerei,ungrouped
verschleuderst,99659,verschleuderst,verschleuderst,ungrouped
lebensgefühle,99660,lebensgefühl,lebensgefühl,declension
melancholischste,99661,melancholischste,melancholischste,ungrouped
lobenswerter,99662,lobenswert,lobenswert,declension
georgi,99663,georgi,georgi,ungrouped
dobrowolski,99664,dobrowolski,dobrowolski,ungrouped
wladislaw,99665,wladislaw,wladislaw,ungrouped
wolkow,99666,wolkow,wolkow,ungrouped
pazajew,99667,pazajew,pazajew,ungrouped
bemannung,99668,bemannung,bemannung,ungrouped
saljut,99669,saljut,saljut,ungrouped
billett,99670,billett,billett,ungrouped
qualvollen,99671,qualvoll,qualvoll,declension
keuscher,99672,keusch,keusch,declension
umhüllung,99673,umhüllung,umhüllung,ungrouped
scharwenzeln,99674,scharwenzeln,scharwenzeln,ungrouped
raschem,99675,rasch,rasch,declension
funktionsdauer,99676,funktionsdauer,funktionsdauer,ungrouped
kleinfamilie,99677,kleinfamilie,kleinfamilie,ungrouped
morgenzügen,99678,morgenzügen,morgenzügen,ungrouped
trinkgeschirr,99679,trinkgeschirr,trinkgeschirr,ungrouped
vertraulichen,99680,vertraulich,vertraulich,declension
panter,99681,panter,panter,ungrouped
ventilation,99682,ventilation,ventilation,ungrouped
besprichst,99683,besprichst,besprichst,ungrouped
ungewisser,99684,ungewiss,ungewiss,declension
